source_id,Input ID,Teff (3900-5300 K),logg (>= 4.0),Parallax SNR (> 5),RUWE (< 1.4),Status,Reasons,_passed,_ra,_dec
1.4785850977251174e+17,SSTSL2 J043157.81+243610.7,4496,4.35,25.9,1.00,PASSED,All filters passed,True,67.9909642546025,24.602945997994926
2.2009131442453007e+18,SSTSL2 J223605.34+603159.5,4387,4.86,3.1,0.98,FAILED,Parallax SNR=3.1 (need >5),False,339.0145071601276,60.531727698378816
2.2073447761662653e+18,SSTSL2 J230259.59+621132.2,4867,4.16,25.5,0.96,PASSED,All filters passed,True,345.74843509678556,62.19229831791292
2.201161603814806e+18,SSTSL2 J221821.04+592328.8,4389,4.26,1.0,0.99,FAILED,Parallax SNR=1.0 (need >5),False,334.5909005328513,59.39247725365911
2.162903959280857e+18,SSTSL2 J205557.09+441535.7,6145,3.94,97.7,0.96,FAILED,Teff=6145K (need 3900-5300); logg=3.94 (need >=4.0),False,313.9917955877584,44.25719707244284
2.063939455987074e+18,SSTSL2 J203357.43+381854.7,4063,4.69,13.1,1.04,PASSED,All filters passed,True,308.4912696313736,38.31046109757577
2.2795575001250847e+18,SSTSL2 J223623.99+751139.2,4591,4.43,31.0,1.01,PASSED,All filters passed,True,339.1003055897362,75.19432125868249
2.207374085023745e+18,SSTSL2 J231028.66+624042.6,3774,4.61,16.6,1.02,FAILED,Teff=3774K (need 3900-5300),False,347.6086938351426,62.67829872552118
2.2163817309606216e+18,SSTSL2 J215232.11+624330.3,4575,4.18,30.0,0.97,PASSED,All filters passed,True,328.1338109044221,62.72506911210849
2.015290606246355e+18,SSTSL2 J231221.59+622119.1,4655,4.14,33.7,0.95,PASSED,All filters passed,True,348.0901336721111,62.3552925337778
3.018531091831202e+18,SSTSL2 J060601.34-061104.3,4970,4.15,33.5,1.03,PASSED,All filters passed,True,91.50556183205296,-6.184555827830826
3.0157291582474486e+18,SSTSL2 J054249.79-081210.2,4646,4.15,32.9,1.01,PASSED,All filters passed,True,85.7074768443671,-8.202857068617858
2.0612155533727007e+18,SSTSL2 J202424.37+385746.7,4569,4.34,9.3,1.01,PASSED,All filters passed,True,306.10204840617166,38.96642374851755
3.326606205461577e+18,SSTSL2 J063959.24+092724.5,4532,4.25,32.4,0.98,PASSED,All filters passed,True,99.99683103577998,9.456790855043868
2.063735775762434e+18,SSTSL2 J204127.01+393729.7,4907,4.25,20.0,0.99,PASSED,All filters passed,True,310.3625761361195,39.624971666005585
4.053707919148404e+18,SSTSL2 J173936.78-333229.8,7608,4.27,6.3,0.98,FAILED,Teff=7608K (need 3900-5300),False,264.90470536486697,-33.5456559199904
1.3561184732612132e+18,SSTSL2 J164119.78+411729.2,3874,4.38,14.5,0.90,FAILED,Teff=3874K (need 3900-5300),False,250.33877475977692,41.291544563744196
3.0119067704961777e+18,SSTSL2 J054210.35-095838.2,4914,4.20,19.2,1.09,PASSED,All filters passed,True,85.54330456388641,-9.977275993602932
2.2072378787223404e+18,SSTSL2 J230044.29+624701.4,4064,4.26,2.2,1.04,FAILED,Parallax SNR=2.2 (need >5),False,345.1836653114503,62.78544898302119
4.0553183257270856e+18,SSTSL2 J173516.48-311428.4,4493,4.18,20.9,1.00,PASSED,All filters passed,True,263.81901416792624,-31.241212434096965
2.1629328558213153e+18,SSTSL2 J205236.46+441146.3,4144,4.07,20.5,0.99,PASSED,All filters passed,True,313.1519643853662,44.19620838058371
2.2053791586148854e+18,SSTSL2 J222230.45+630428.4,4936,4.21,23.1,1.01,PASSED,All filters passed,True,335.6268842364379,63.07451157652077
2.1996222875354506e+18,SSTSL2 J221425.37+583755.3,3997,4.51,22.6,1.00,PASSED,All filters passed,True,333.60558141589354,58.63203531358419
2.0682885441703393e+18,SSTSL2 J202109.05+403256.6,4963,4.12,25.4,1.05,PASSED,All filters passed,True,305.2876367949487,40.549047924249436
